participant,run,trial_index,condition,r_cert,r_uncert,probability,odds,raw_action,choice_uncertain,rt_seconds,choice_included,rt_included
2rrjzhgj9,B,51,R,1.0,275.59,0.1,9.0,1.0,0.0,1.4149000000953675,True,True
2rrjzhgj9,B,52,R,10.0,10.01,0.5,1.0,2.0,1.0,1.7807000000476838,True,True
2rrjzhgj9,B,53,R,20.0,194.73,0.25,3.0,1.0,0.0,7.468600000143051,True,True
2rrjzhgj9,B,54,R,5.0,5.01,0.1,9.0,2.0,1.0,1.724,True,True
2rrjzhgj9,B,55,R,10.0,95.16,0.25,3.0,1.0,0.0,1.6677000000476838,True,True
2rrjzhgj9,B,56,R,1.0,1.1300000000000001,0.9,0.11111111111111108,2.0,1.0,1.2607000000476838,True,True
2rrjzhgj9,B,57,R,18.0,85.79,0.1,9.0,2.0,1.0,1.972199999809265,True,True
2rrjzhgj9,B,58,R,20.0,109.34,0.1,9.0,1.0,0.0,2.028299999952316,True,True
2rrjzhgj9,B,59,R,1.0,1.01,0.5,1.0,2.0,1.0,3.516600000143051,True,True
2rrjzhgj9,B,60,R,5.0,125.83,0.25,3.0,1.0,0.0,2.019,True,True
2rrjzhgj9,B,61,R,5.0,21.99,0.75,0.3333333333333333,1.0,0.0,1.3562000000476837,True,True
2rrjzhgj9,B,62,R,10.0,71.2,0.5,1.0,1.0,0.0,8.467900000095367,True,True
2rrjzhgj9,B,63,R,5.0,5.01,0.9,0.11111111111111108,2.0,1.0,2.3,True,True
2rrjzhgj9,B,64,R,14.0,15.08,0.25,3.0,2.0,1.0,1.1869000000953673,True,True
2rrjzhgj9,B,65,R,10.0,117.79,0.1,9.0,1.0,0.0,9.996299999952315,True,True
2rrjzhgj9,B,66,R,10.0,21.979999999999997,0.5,1.0,1.0,0.0,1.2445999999046329,True,True
2rrjzhgj9,B,67,R,10.0,10.01,0.9,0.11111111111111108,2.0,1.0,1.644299999952316,True,True
2rrjzhgj9,B,68,R,20.0,361.83,0.1,9.0,1.0,0.0,1.4110999999046328,True,True
2rrjzhgj9,B,69,R,20.0,20.4,0.5,1.0,1.0,0.0,1.1643999998569485,True,True
2rrjzhgj9,B,70,R,5.0,38.33,0.75,0.3333333333333333,1.0,0.0,1.2362000000476838,True,True
2rrjzhgj9,B,71,R,10.0,381.6,0.1,9.0,1.0,0.0,1.6097000000476838,True,True
2rrjzhgj9,B,72,R,1.0,16.4,0.75,0.3333333333333333,1.0,0.0,2.1402999999523162,True,True
2rrjzhgj9,B,73,R,1.0,1.01,0.9,0.11111111111111108,1.0,0.0,2.546599999904632,True,True
2rrjzhgj9,B,74,R,10.0,45.33,0.75,0.3333333333333333,1.0,0.0,2.269,True,True
2rrjzhgj9,B,75,R,1.0,32.74,0.75,0.3333333333333333,1.0,0.0,1.491800000190735,True,True
2rrjzhgj9,B,76,R,10.0,10.01,0.9,0.11111111111111108,2.0,1.0,2.2139000000953675,True,True
2rrjzhgj9,B,77,R,20.0,43.949999999999996,0.5,1.0,2.0,1.0,4.315800000190735,True,True
2rrjzhgj9,B,78,R,15.0,19.67,0.25,3.0,1.0,0.0,3.491700000047684,True,True
2rrjzhgj9,B,79,R,20.0,34.809999999999995,0.9,0.11111111111111108,2.0,1.0,4.924600000143051,True,True
2rrjzhgj9,B,80,R,10.0,45.53,0.5,1.0,1.0,0.0,1.2999000000953673,True,True
2rrjzhgj9,B,81,R,10.0,148.8,0.25,3.0,1.0,0.0,0.9967000000476838,True,True
2rrjzhgj9,B,82,R,20.0,235.59,0.1,9.0,1.0,0.0,1.165799999952316,True,True
2rrjzhgj9,B,83,R,5.0,31.04,0.9,0.11111111111111108,1.0,0.0,0.8542000000476838,True,True
2rrjzhgj9,B,84,R,10.0,10.01,0.1,9.0,1.0,0.0,0.7867999999523165,True,True
2rrjzhgj9,B,85,R,20.0,22.66,0.9,0.11111111111111108,2.0,1.0,1.813299999952316,True,True
2rrjzhgj9,B,86,R,20.0,42.64,0.25,3.0,1.0,0.0,1.3722000000476837,True,True
2rrjzhgj9,B,87,R,5.0,5.01,0.75,0.3333333333333333,2.0,1.0,1.108,True,True
2rrjzhgj9,B,88,R,10.0,10.01,0.25,3.0,1.0,0.0,1.9406999998092649,True,True
2rrjzhgj9,B,89,R,20.0,91.86,0.25,3.0,1.0,0.0,2.136,True,True
2rrjzhgj9,B,90,R,1.0,1.01,0.75,0.3333333333333333,2.0,1.0,0.8052000000476839,True,True
2rrjzhgj9,B,91,R,1.0,51.42,0.5,1.0,1.0,0.0,0.9965,True,True
2rrjzhgj9,B,92,R,14.0,38.67,0.1,9.0,1.0,0.0,1.476699999809265,True,True
2rrjzhgj9,B,93,R,20.0,42.64,0.25,3.0,1.0,0.0,1.099299999952316,True,True
2rrjzhgj9,B,94,R,1.0,13.28,0.9,0.11111111111111108,1.0,0.0,0.7242999999523165,True,True
2rrjzhgj9,B,95,R,1.0,4.59,0.25,3.0,1.0,0.0,1.0196000001430512,True,True
2rrjzhgj9,B,96,R,5.0,17.810000000000002,0.9,0.11111111111111108,1.0,0.0,1.0687000000476836,True,True
2rrjzhgj9,B,97,R,20.0,27.979999999999997,0.75,0.3333333333333333,2.0,1.0,1.6045,True,True
2rrjzhgj9,B,98,R,5.0,58.9,0.1,9.0,1.0,0.0,1.1165999999046328,True,True
2rrjzhgj9,B,99,R,20.0,93.16999999999999,0.5,1.0,1.0,0.0,3.149,True,True
2rrjzhgj9,B,100,R,1.0,11.78,0.1,9.0,1.0,0.0,1.3796000001430508,True,True
2rrjzhgj9,B,101,L,-10.0,-10.01,0.9,0.11111111111111108,2.0,1.0,2.823,True,True
2rrjzhgj9,B,102,L,-1.0,-12.3,0.1,9.0,1.0,0.0,1.0129000000953674,True,True
2rrjzhgj9,B,103,L,-10.0,-56.75,0.1,9.0,2.0,1.0,1.434799999952316,True,True
2rrjzhgj9,B,104,L,-1.0,-4.08,0.9,0.11111111111111108,1.0,0.0,1.5005,True,True
2rrjzhgj9,B,105,L,-20.0,-83.03,0.25,3.0,1.0,0.0,1.372100000143051,True,True
2rrjzhgj9,B,106,L,-20.0,-214.23999999999998,0.1,9.0,1.0,0.0,1.652300000190735,True,True
2rrjzhgj9,B,107,L,-20.0,-20.01,0.9,0.11111111111111108,2.0,1.0,3.0125,True,True
2rrjzhgj9,B,108,L,-20.0,-107.59,0.25,3.0,2.0,1.0,1.7143999998569486,True,True
2rrjzhgj9,B,109,L,-5.0,-23.830000000000002,0.25,3.0,2.0,1.0,1.4277000000476838,True,True
2rrjzhgj9,B,110,L,-6.0,-7.72,0.5,1.0,2.0,1.0,1.0037999999523166,True,True
2rrjzhgj9,B,111,L,-5.0,-10.75,0.75,0.3333333333333333,1.0,0.0,0.6435,True,True
2rrjzhgj9,B,112,L,-10.0,-28.36,0.5,1.0,1.0,0.0,2.4929000000953674,True,True
2rrjzhgj9,B,113,L,-10.0,-17.53,0.9,0.11111111111111108,1.0,0.0,1.225,True,True
2rrjzhgj9,B,114,L,-19.0,-19.310000000000002,0.75,0.3333333333333333,1.0,0.0,1.5722000000476837,True,True
2rrjzhgj9,B,115,L,-10.0,-14.18,0.75,0.3333333333333333,2.0,1.0,4.276400000095367,True,True
2rrjzhgj9,B,116,L,-20.0,-179.70999999999998,0.1,9.0,1.0,0.0,1.325099999904633,True,True
2rrjzhgj9,B,117,L,-7.0,-7.7,0.25,3.0,2.0,1.0,1.6011000001430509,True,True
2rrjzhgj9,B,118,L,-10.0,-21.82,0.75,0.3333333333333333,1.0,0.0,2.0914000000953674,True,True
2rrjzhgj9,B,119,L,-12.0,-13.370000000000001,0.75,0.3333333333333333,2.0,1.0,1.7083999998569486,True,True
2rrjzhgj9,B,120,L,-20.0,-39.290000000000006,0.5,1.0,2.0,1.0,2.1637000000476836,True,True
2rrjzhgj9,B,121,L,-5.0,-7.09,0.75,0.3333333333333333,1.0,0.0,1.7477000000476837,True,True
2rrjzhgj9,B,122,L,-20.0,-312.15000000000003,0.1,9.0,1.0,0.0,1.4672000000476837,True,True
2rrjzhgj9,B,123,L,-1.0,-1.01,0.9,0.11111111111111108,1.0,0.0,0.8751999998092651,True,True
2rrjzhgj9,B,124,L,-5.0,-127.7,0.1,9.0,1.0,0.0,2.3081999998092653,True,True
2rrjzhgj9,B,125,L,-20.0,-50.91,0.5,1.0,2.0,1.0,2.892099999904632,True,True
2rrjzhgj9,B,126,L,-5.0,-23.419999999999998,0.5,1.0,1.0,0.0,4.044799999952316,True,True
2rrjzhgj9,B,127,L,-13.0,-93.64,0.1,9.0,2.0,1.0,1.7335,True,True
2rrjzhgj9,B,128,L,-5.0,-17.09,0.5,1.0,2.0,1.0,1.2443999998569486,True,True
2rrjzhgj9,B,129,L,-16.0,-23.939999999999998,0.5,1.0,1.0,0.0,1.7483000001907352,True,True
2rrjzhgj9,B,130,L,-10.0,-122.97,0.1,9.0,1.0,0.0,0.8676000001430512,True,True
2rrjzhgj9,B,131,L,-5.0,-5.01,0.9,0.11111111111111108,2.0,1.0,1.5332000000476838,True,True
2rrjzhgj9,B,132,L,-10.0,-10.53,0.75,0.3333333333333333,1.0,0.0,1.1252000000476836,True,True
2rrjzhgj9,B,133,L,-20.0,-22.79,0.9,0.11111111111111108,1.0,0.0,1.3867000000476837,True,True
2rrjzhgj9,B,134,L,-10.0,-16.74,0.5,1.0,1.0,0.0,1.1016000001430508,True,True
2rrjzhgj9,B,135,L,-10.0,-34.7,0.5,1.0,1.0,0.0,1.0602000000476837,True,True
2rrjzhgj9,B,136,L,-10.0,-189.18,0.1,9.0,1.0,0.0,1.4515999999046327,True,True
2rrjzhgj9,B,137,L,-20.0,-28.93,0.9,0.11111111111111108,2.0,1.0,1.851199999809265,True,True
2rrjzhgj9,B,138,L,-20.0,-32.96,0.5,1.0,2.0,1.0,5.4295999999046325,True,True
2rrjzhgj9,B,139,L,-5.0,-5.7,0.9,0.11111111111111108,1.0,0.0,1.210299999952316,True,True
2rrjzhgj9,B,140,L,-5.0,-49.49,0.25,3.0,1.0,0.0,2.6615,True,True
2rrjzhgj9,B,141,L,-5.0,-14.729999999999999,0.75,0.3333333333333333,1.0,0.0,4.053,True,True
2rrjzhgj9,B,142,L,-5.0,-29.79,0.1,9.0,1.0,0.0,1.683799999952316,True,True
2rrjzhgj9,B,143,L,-20.0,-120.97,0.25,3.0,2.0,1.0,2.8759000000953674,True,True
2rrjzhgj9,B,144,L,-5.0,-11.55,0.25,3.0,2.0,1.0,1.641699999809265,True,True
2rrjzhgj9,B,145,L,-20.0,-24.71,0.75,0.3333333333333333,2.0,1.0,1.5805,True,True
2rrjzhgj9,B,146,L,-10.0,-91.28,0.1,9.0,2.0,1.0,1.4192999999523161,True,True
2rrjzhgj9,B,147,L,-1.0,-4.7700000000000005,0.25,3.0,2.0,1.0,1.6685,True,True
2rrjzhgj9,B,148,L,-20.0,-57.25,0.5,1.0,2.0,1.0,1.354299999952316,True,True
2rrjzhgj9,B,149,L,-10.0,-10.01,0.9,0.11111111111111108,2.0,1.0,2.2928000001907347,True,True
2rrjzhgj9,B,150,L,-20.0,-25.73,0.9,0.11111111111111108,1.0,0.0,2.4542999999523163,True,True
2rrjzhgj9,B,151,R,5.0,60.21,0.5,1.0,1.0,0.0,2.5196000001430505,True,True
2rrjzhgj9,B,152,R,20.0,20.01,0.9,0.11111111111111108,2.0,1.0,2.684,True,True
2rrjzhgj9,B,153,R,1.0,1.01,0.75,0.3333333333333333,2.0,1.0,5.524700000047684,True,True
2rrjzhgj9,B,154,R,5.0,322.71,0.1,9.0,1.0,0.0,1.8439000000953674,True,True
2rrjzhgj9,B,155,R,1.0,26.51,0.9,0.11111111111111108,1.0,0.0,1.1962000000476838,True,True
2rrjzhgj9,B,156,R,20.0,20.01,0.5,1.0,2.0,1.0,2.38,True,True
2rrjzhgj9,B,157,R,20.0,141.09,0.25,3.0,1.0,0.0,1.6992000000476837,True,True
2rrjzhgj9,B,158,R,20.0,20.01,0.9,0.11111111111111108,1.0,0.0,2.1625,True,True
2rrjzhgj9,B,159,R,20.0,20.4,0.5,1.0,2.0,1.0,1.316299999952316,True,True
2rrjzhgj9,B,160,R,5.0,5.01,0.25,3.0,2.0,1.0,1.3872000000476836,True,True
2rrjzhgj9,B,161,R,10.0,11.33,0.9,0.11111111111111108,2.0,1.0,2.6295999999046322,True,True
2rrjzhgj9,B,162,R,1.0,53.82,0.25,3.0,1.0,0.0,0.9407000000476838,True,True
2rrjzhgj9,B,163,R,20.0,20.4,0.5,1.0,2.0,1.0,1.8153999998569486,True,True
2rrjzhgj9,B,164,R,5.0,5.01,0.9,0.11111111111111108,2.0,1.0,1.996,True,True
2rrjzhgj9,B,165,R,20.0,20.01,0.75,0.3333333333333333,2.0,1.0,1.2682999999523161,True,True
2rrjzhgj9,B,166,R,5.0,185.14,0.1,9.0,1.0,0.0,1.4109000000953675,True,True
2rrjzhgj9,B,167,R,5.0,5.01,0.5,1.0,2.0,1.0,3.950599999904632,True,True
2rrjzhgj9,B,168,R,20.0,20.01,0.25,3.0,2.0,1.0,1.284100000143051,True,True
2rrjzhgj9,B,169,R,20.0,59.32,0.75,0.3333333333333333,2.0,1.0,3.132700000047684,True,True
2rrjzhgj9,B,170,R,20.0,499.4,0.1,9.0,1.0,0.0,0.9308000001907347,True,True
2rrjzhgj9,B,171,R,20.0,67.51,0.5,1.0,1.0,0.0,2.1317000000476836,True,True
2rrjzhgj9,B,172,R,5.0,5.01,0.75,0.3333333333333333,2.0,1.0,1.1969000000953673,True,True
2rrjzhgj9,B,173,R,5.0,34.54,0.5,1.0,1.0,0.0,1.028799999952316,True,True
2rrjzhgj9,B,174,R,10.0,13.99,0.75,0.3333333333333333,2.0,1.0,2.012,True,True
2rrjzhgj9,B,175,R,14.0,38.67,0.1,9.0,2.0,1.0,1.772799999952316,True,True
2rrjzhgj9,B,176,R,1.0,1.01,0.25,3.0,1.0,0.0,1.6359000000953674,True,True
2rrjzhgj9,B,177,R,1.0,1.01,0.1,9.0,1.0,0.0,1.9170999999046328,True,True
2rrjzhgj9,B,178,R,5.0,22.97,0.25,3.0,1.0,0.0,2.564399999856949,True,True
2rrjzhgj9,B,179,R,1.0,138.02,0.1,9.0,2.0,1.0,1.3171000001430508,True,True
2rrjzhgj9,B,180,R,1.0,25.75,0.5,1.0,2.0,1.0,1.7637000000476837,True,True
2rrjzhgj9,B,181,R,10.0,36.71,0.9,0.11111111111111108,2.0,1.0,1.4695,True,True
2rrjzhgj9,B,182,R,5.0,72.19,0.25,3.0,1.0,0.0,1.996,True,True
2rrjzhgj9,B,183,R,20.0,42.98,0.75,0.3333333333333333,1.0,0.0,1.0444000000953675,True,True
2rrjzhgj9,B,184,R,10.0,10.01,0.75,0.3333333333333333,1.0,0.0,1.7132000000476837,True,True
2rrjzhgj9,B,185,R,1.0,107.46000000000001,0.25,3.0,2.0,1.0,1.9394000000953675,True,True
2rrjzhgj9,B,186,R,10.0,28.99,0.75,0.3333333333333333,2.0,1.0,1.324,True,True
2rrjzhgj9,B,187,R,1.0,1.4,0.75,0.3333333333333333,1.0,0.0,2.1319000000953676,True,True
2rrjzhgj9,B,188,R,20.0,48.04,0.9,0.11111111111111108,2.0,1.0,1.517799999952316,True,True
2rrjzhgj9,B,189,R,20.0,20.01,0.1,9.0,1.0,0.0,3.8982999999523162,True,True
2rrjzhgj9,B,190,R,1.0,2.2,0.5,1.0,2.0,1.0,2.2122999999523163,True,True
2rrjzhgj9,B,191,R,20.0,20.4,0.5,1.0,1.0,0.0,0.931,True,True
2rrjzhgj9,B,192,R,1.0,1.01,0.9,0.11111111111111108,2.0,1.0,1.409699999809265,True,True
2rrjzhgj9,B,193,R,10.0,45.93,0.25,3.0,2.0,1.0,1.5867999999523161,True,True
2rrjzhgj9,B,194,R,20.0,20.01,0.75,0.3333333333333333,1.0,0.0,1.507799999952316,True,True
2rrjzhgj9,B,195,R,10.0,244.04,0.1,9.0,1.0,0.0,1.1398999998569486,True,True
2rrjzhgj9,B,196,R,10.0,10.01,0.75,0.3333333333333333,1.0,0.0,2.2356000001430507,True,True
2rrjzhgj9,B,197,R,5.0,7.0,0.75,0.3333333333333333,1.0,0.0,2.5882000000476837,True,True
2rrjzhgj9,B,198,R,10.0,23.47,0.9,0.11111111111111108,2.0,1.0,1.6795999999046327,True,True
2rrjzhgj9,B,199,R,5.0,5.67,0.9,0.11111111111111108,1.0,0.0,2.0757999999523165,True,True
2rrjzhgj9,B,200,R,5.0,10.99,0.5,1.0,2.0,1.0,1.6995,True,True
3lmzwis6r,A,1,L,-10.0,-40.0,0.5,1.0,0.0,,,False,False
3lmzwis6r,A,2,L,-5.0,-10.0,0.5,1.0,1.0,0.0,5.7826999998093,True,True
3lmzwis6r,A,3,L,-1.0,-1.1,0.5,1.0,2.0,1.0,2.8174000000954003,True,True
3lmzwis6r,A,4,L,-20.0,-26.67,0.9,0.11111111111111108,1.0,0.0,4.0732000002861,True,True
3lmzwis6r,A,5,L,-20.0,-220.0,0.5,1.0,1.0,0.0,3.4935,True,True
3lmzwis6r,A,6,L,-5.0,-20.0,0.25,3.0,1.0,0.0,3.7454000000954,True,True
3lmzwis6r,A,7,L,-10.0,-40.0,0.25,3.0,1.0,0.0,3.9156999998093003,True,True
3lmzwis6r,A,8,L,-50.0,-105.56,0.9,0.11111111111111108,1.0,0.0,4.218,True,True
3lmzwis6r,A,9,L,-1.0,-91.0,0.1,9.0,1.0,0.0,4.5235,True,True
3lmzwis6r,A,10,L,-20.0,-86.66999999999999,0.75,0.3333333333333333,1.0,0.0,2.9694000000954004,True,True
3lmzwis6r,A,11,L,-50.0,-4550.0,0.1,9.0,1.0,0.0,4.0278000001907,True,True
3lmzwis6r,A,12,L,-20.0,-560.0,0.1,9.0,1.0,0.0,2.8487000002861,True,True
3lmzwis6r,A,13,L,-20.0,-200.0,0.25,3.0,1.0,0.0,5.1677000002861,True,True
3lmzwis6r,A,14,L,-10.0,-100.0,0.25,3.0,1.0,0.0,8.559700000286101,True,True
3lmzwis6r,A,15,L,-20.0,-1820.0,0.1,9.0,1.0,0.0,2.3601999998093,True,True
3lmzwis6r,A,16,L,-1.0,-1.3,0.25,3.0,2.0,1.0,2.5702999997138996,True,True
3lmzwis6r,A,17,L,-1.0,-2.0,0.75,0.3333333333333333,1.0,0.0,3.1635,True,True
3lmzwis6r,A,18,L,-1.0,-2.11,0.9,0.11111111111111108,1.0,0.0,4.3239000000954,True,True
3lmzwis6r,A,19,L,-5.0,-50.0,0.1,9.0,1.0,0.0,4.1094000000954,True,True
3lmzwis6r,A,20,L,-5.0,-455.0,0.1,9.0,1.0,0.0,5.054199999809301,True,True
3lmzwis6r,A,21,L,-50.0,-65.0,0.25,3.0,2.0,1.0,3.9190999999045997,True,True
3lmzwis6r,A,22,L,-1.0,-1.33,0.9,0.11111111111111108,1.0,0.0,4.823699999809301,True,True
3lmzwis6r,A,23,L,-50.0,-95.0,0.1,9.0,2.0,1.0,3.4760999999045996,True,True
3lmzwis6r,A,24,L,-20.0,-200.0,0.1,9.0,2.0,1.0,6.6990999999045995,True,True
3lmzwis6r,A,25,L,-5.0,-20.0,0.5,1.0,1.0,0.0,5.8332999997139,True,True
3lmzwis6r,A,26,L,-10.0,-10.33,0.75,0.3333333333333333,2.0,1.0,4.473900000095401,True,True
3lmzwis6r,A,27,L,-10.0,-110.0,0.5,1.0,1.0,0.0,4.996600000381501,True,True
3lmzwis6r,A,28,L,-20.0,-40.0,0.5,1.0,2.0,1.0,7.3545999999045994,True,True
3lmzwis6r,A,29,L,-20.0,-26.67,0.75,0.3333333333333333,2.0,1.0,6.76,True,True
3lmzwis6r,A,30,L,-1.0,-31.0,0.25,3.0,1.0,0.0,2.1245,True,True
3lmzwis6r,A,31,L,-5.0,-50.0,0.25,3.0,1.0,0.0,6.3505999999046,True,True
3lmzwis6r,A,32,L,-50.0,-55.0,0.5,1.0,2.0,1.0,4.6477000002860995,True,True
3lmzwis6r,A,33,L,-10.0,-13.33,0.9,0.11111111111111108,1.0,0.0,3.124,True,True
3lmzwis6r,A,34,L,-10.0,-19.0,0.1,9.0,2.0,1.0,6.1827999997139,True,True
3lmzwis6r,A,35,L,-1.0,-1.9,0.1,9.0,2.0,1.0,4.1235,True,True
3lmzwis6r,A,36,L,-20.0,-20.67,0.75,0.3333333333333333,2.0,1.0,4.045,True,True
3lmzwis6r,A,37,L,-50.0,-200.0,0.5,1.0,1.0,0.0,7.5318000001907,True,True
3lmzwis6r,A,38,L,-5.0,-10.0,0.75,0.3333333333333333,1.0,0.0,7.856200000286099,True,True
3lmzwis6r,A,39,L,-20.0,-22.22,0.9,0.11111111111111108,1.0,0.0,6.8219000000954,True,True
3lmzwis6r,A,40,L,-50.0,-100.0,0.5,1.0,2.0,1.0,6.198,True,True
3lmzwis6r,A,41,L,-10.0,-11.11,0.9,0.11111111111111108,1.0,0.0,7.382,True,True
3lmzwis6r,A,42,L,-50.0,-1550.0,0.25,3.0,1.0,0.0,3.341,True,True
3lmzwis6r,A,43,L,-5.0,-5.06,0.9,0.11111111111111108,2.0,1.0,7.0605,True,True
3lmzwis6r,A,44,L,-5.0,-6.5,0.25,3.0,2.0,1.0,4.156699999809301,True,True
3lmzwis6r,A,45,L,-50.0,-55.56,0.9,0.11111111111111108,1.0,0.0,6.3048000001907,True,True
3lmzwis6r,A,46,L,-5.0,-5.17,0.75,0.3333333333333333,2.0,1.0,3.8177999997138996,True,True
3lmzwis6r,A,47,L,-10.0,-20.0,0.75,0.3333333333333333,1.0,0.0,5.3400999999045995,True,True
3lmzwis6r,A,48,L,-5.0,-10.56,0.9,0.11111111111111108,1.0,0.0,5.5910999999046,True,True
3lmzwis6r,A,49,L,-5.0,-6.67,0.9,0.11111111111111108,1.0,0.0,2.623,True,True
3lmzwis6r,A,50,L,-10.0,-910.0,0.1,9.0,1.0,0.0,3.4987000002861,True,True
3lmzwis6r,A,51,R,50.0,65.0,0.25,3.0,1.0,0.0,2.779,True,True
3lmzwis6r,A,52,R,50.0,550.0,0.5,1.0,2.0,1.0,3.9228000001907,True,True
3lmzwis6r,A,53,R,50.0,50.56,0.9,0.11111111111111108,1.0,0.0,2.3734000000954003,True,True
3lmzwis6r,A,54,R,1.0,28.0,0.1,9.0,2.0,1.0,6.0735,True,True
3lmzwis6r,A,55,R,20.0,40.0,0.75,0.3333333333333333,2.0,1.0,4.974100000381501,True,True
3lmzwis6r,A,56,R,20.0,26.67,0.75,0.3333333333333333,1.0,0.0,3.2866999998093003,True,True
3lmzwis6r,A,57,R,20.0,200.0,0.25,3.0,2.0,1.0,4.2415,True,True
3lmzwis6r,A,58,R,10.0,11.0,0.5,1.0,1.0,0.0,2.5194000000954,True,True
3lmzwis6r,A,59,R,10.0,19.0,0.1,9.0,1.0,0.0,2.1885999999046,True,True
3lmzwis6r,A,60,R,20.0,22.22,0.9,0.11111111111111108,1.0,0.0,3.6475999999046,True,True
3lmzwis6r,A,61,R,50.0,1550.0,0.25,3.0,2.0,1.0,6.8383000001907,True,True
3lmzwis6r,A,62,R,1.0,4.33,0.75,0.3333333333333333,2.0,1.0,1.9337999997139,True,True
3lmzwis6r,A,63,R,50.0,55.56,0.9,0.11111111111111108,1.0,0.0,3.0416999998093,True,True
3lmzwis6r,A,64,R,10.0,10.11,0.9,0.11111111111111108,1.0,0.0,3.3544000000954,True,True
3lmzwis6r,A,65,R,5.0,155.0,0.25,3.0,2.0,1.0,3.149,True,True
3lmzwis6r,A,66,R,50.0,66.66999999999999,0.9,0.11111111111111108,1.0,0.0,3.4722999997138997,True,True
3lmzwis6r,A,67,R,20.0,80.0,0.5,1.0,2.0,1.0,5.5035999999045995,True,True
3lmzwis6r,A,68,R,50.0,95.0,0.1,9.0,1.0,0.0,1.7155,True,True
3lmzwis6r,A,69,R,10.0,10.33,0.75,0.3333333333333333,1.0,0.0,2.0185999999046,True,True
3lmzwis6r,A,70,R,1.0,10.0,0.25,3.0,2.0,1.0,2.9014000000954003,True,True
3lmzwis6r,A,71,R,10.0,20.0,0.75,0.3333333333333333,2.0,1.0,2.992,True,True
3lmzwis6r,A,72,R,1.0,1.9,0.1,9.0,1.0,0.0,2.1802999997138994,True,True
3lmzwis6r,A,73,R,1.0,1.3,0.25,3.0,1.0,0.0,1.6194000000953999,True,True
3lmzwis6r,A,74,R,20.0,22.0,0.5,1.0,1.0,0.0,1.7841999998092997,True,True
3lmzwis6r,A,75,R,20.0,620.0,0.25,3.0,2.0,1.0,1.53,True,True
3lmzwis6r,A,76,R,50.0,216.67,0.75,0.3333333333333333,2.0,1.0,1.8540999999046,True,True
3lmzwis6r,A,77,R,10.0,100.0,0.25,3.0,2.0,1.0,1.9806999998092998,True,True
3lmzwis6r,A,78,R,50.0,51.67,0.75,0.3333333333333333,1.0,0.0,3.4526999998093,True,True
3lmzwis6r,A,79,R,50.0,500.0,0.1,9.0,1.0,0.0,3.8805,True,True
3lmzwis6r,A,80,R,20.0,80.0,0.25,3.0,2.0,1.0,3.2127000002861,True,True
3lmzwis6r,A,81,R,5.0,20.0,0.25,3.0,1.0,0.0,5.3105,True,True
3lmzwis6r,A,82,R,50.0,4550.0,0.1,9.0,1.0,0.0,2.2235999999045997,True,True
3lmzwis6r,A,83,R,10.0,20.0,0.5,1.0,2.0,1.0,4.9840999999046,True,True
3lmzwis6r,A,84,R,20.0,38.0,0.1,9.0,1.0,0.0,3.0143000001907,True,True
3lmzwis6r,A,85,R,20.0,26.0,0.25,3.0,1.0,0.0,5.1178999996185,True,True
3lmzwis6r,A,86,R,20.0,26.67,0.9,0.11111111111111108,2.0,1.0,2.8281999998093004,True,True
3lmzwis6r,A,87,R,10.0,280.0,0.1,9.0,1.0,0.0,2.9144000000954002,True,True
3lmzwis6r,A,88,R,50.0,100.0,0.75,0.3333333333333333,2.0,1.0,5.6024000000954,True,True
3lmzwis6r,A,89,R,5.0,20.0,0.5,1.0,2.0,1.0,4.5593000001907,True,True
3lmzwis6r,A,90,R,5.0,21.67,0.75,0.3333333333333333,2.0,1.0,2.0207999997139,True,True
3lmzwis6r,A,91,R,1.0,1.33,0.75,0.3333333333333333,1.0,0.0,3.0643999996185003,True,True
3lmzwis6r,A,92,R,1.0,91.0,0.1,9.0,2.0,1.0,5.0949000000954,True,True
3lmzwis6r,A,93,R,20.0,560.0,0.1,9.0,2.0,1.0,6.467299999713901,True,True
3lmzwis6r,A,94,R,50.0,105.56,0.9,0.11111111111111108,2.0,1.0,5.1184000000954,True,True
3lmzwis6r,A,95,R,10.0,310.0,0.25,3.0,2.0,1.0,3.3079000000954,True,True
3lmzwis6r,A,96,R,50.0,55.0,0.5,1.0,1.0,0.0,1.9836999998092997,True,True
3lmzwis6r,A,97,R,5.0,5.56,0.9,0.11111111111111108,1.0,0.0,3.7185,True,True
3lmzwis6r,A,98,R,20.0,20.22,0.9,0.11111111111111108,1.0,0.0,1.7379000000954,True,True
3lmzwis6r,A,99,R,5.0,6.67,0.75,0.3333333333333333,1.0,0.0,2.035,True,True
3lmzwis6r,A,100,R,50.0,66.66999999999999,0.75,0.3333333333333333,1.0,0.0,2.8289000000954,True,True
3lmzwis6r,A,101,L,-50.0,-500.0,0.25,3.0,1.0,0.0,3.386,True,True
3lmzwis6r,A,102,L,-50.0,-1400.0,0.1,9.0,1.0,0.0,3.0518999996185,True,True
3lmzwis6r,A,103,L,-20.0,-42.220000000000006,0.9,0.11111111111111108,1.0,0.0,3.1421000003815003,True,True
3lmzwis6r,A,104,L,-5.0,-55.0,0.5,1.0,1.0,0.0,3.1964000000954003,True,True
3lmzwis6r,A,105,L,-20.0,-22.0,0.5,1.0,2.0,1.0,3.564,True,True
3lmzwis6r,A,106,L,-5.0,-155.0,0.25,3.0,1.0,0.0,2.4112999997138997,True,True
