generating_model,replicate,sample_kind,participant,run,fitted_model,fit_success,condition,run_b_rt_mlpd,n_rt,out_of_support_trial_fraction,n_in_support,n_out_of_support,in_support_rt_mlpd,out_of_support_rt_mlpd
M2,165,nominal,M2_nominal_0165,B,M3,True,L,-1.7428762373334568,100,0.0,100,0,-1.7428762373334568,
M2,166,nominal,M2_nominal_0166,B,M1,True,R,-1.2697904171356755,100,0.01,99,1,-1.2730370609347574,-0.9483726810265709
M2,166,nominal,M2_nominal_0166,B,M1,True,L,-1.5369920623951772,100,0.03,97,3,-1.5425091926650767,-1.358604850335082
M2,166,nominal,M2_nominal_0166,B,M2,True,R,-1.2700529011602448,100,0.0,100,0,-1.2700529011602448,
M2,166,nominal,M2_nominal_0166,B,M2,True,L,-1.542040668847054,100,0.02,98,2,-1.5420586544508776,-1.5411593742596854
M2,166,nominal,M2_nominal_0166,B,M3,True,R,-1.2471792465072555,100,0.0,100,0,-1.2471792465072555,
M2,166,nominal,M2_nominal_0166,B,M3,True,L,-1.5413340820976118,100,0.0,100,0,-1.5413340820976118,
M2,167,nominal,M2_nominal_0167,B,M1,True,R,-1.640270889240127,100,0.0,100,0,-1.640270889240127,
M2,167,nominal,M2_nominal_0167,B,M1,True,L,-1.6878080913810007,100,0.0,100,0,-1.6878080913810007,
M2,167,nominal,M2_nominal_0167,B,M2,True,R,-1.638193378097077,100,0.0,100,0,-1.638193378097077,
M2,167,nominal,M2_nominal_0167,B,M2,True,L,-1.687068935440833,100,0.01,99,1,-1.689699283505852,-1.4266644770039558
M2,167,nominal,M2_nominal_0167,B,M3,True,R,-1.6419086411060957,100,0.0,100,0,-1.6419086411060957,
M2,167,nominal,M2_nominal_0167,B,M3,True,L,-1.6882144870685136,100,0.0,100,0,-1.6882144870685136,
M2,168,nominal,M2_nominal_0168,B,M1,True,R,-1.06240386443727,100,0.0,100,0,-1.06240386443727,
M2,168,nominal,M2_nominal_0168,B,M1,True,L,-1.2244484168848988,100,0.0,100,0,-1.2244484168848988,
M2,168,nominal,M2_nominal_0168,B,M2,True,R,-1.0612715677796978,100,0.0,100,0,-1.0612715677796978,
M2,168,nominal,M2_nominal_0168,B,M2,True,L,-1.222314038914223,100,0.0,100,0,-1.222314038914223,
M2,168,nominal,M2_nominal_0168,B,M3,True,R,-1.0629391790099123,100,0.0,100,0,-1.0629391790099123,
M2,168,nominal,M2_nominal_0168,B,M3,True,L,-1.2244634137893828,100,0.0,100,0,-1.2244634137893828,
M2,169,nominal,M2_nominal_0169,B,M1,True,R,-1.6949559649911672,100,0.04,96,4,-1.7147044406411105,-1.2209925493925242
M2,169,nominal,M2_nominal_0169,B,M1,True,L,-1.764828340419251,100,0.03,97,3,-1.7755538690535784,-1.4180362479093322
M2,169,nominal,M2_nominal_0169,B,M2,True,R,-1.7580092051273146,100,0.04,96,4,-1.7296075025946198,-2.4396500659119806
M2,169,nominal,M2_nominal_0169,B,M2,True,L,-1.7669390843853086,100,0.0,100,0,-1.7669390843853086,
M2,169,nominal,M2_nominal_0169,B,M3,True,R,-1.7009724457616182,100,0.03,97,3,-1.6979779947116462,-1.7977930297107079
M2,169,nominal,M2_nominal_0169,B,M3,True,L,-1.7687384372704744,100,0.0,100,0,-1.7687384372704744,
M2,170,nominal,M2_nominal_0170,B,M1,True,R,-1.8219673889882642,100,0.0,100,0,-1.8219673889882642,
M2,170,nominal,M2_nominal_0170,B,M1,True,L,-2.16626058974791,100,0.06,94,6,-2.138031692404351,-2.608513314796996
M2,170,nominal,M2_nominal_0170,B,M2,True,R,-1.8213257055473102,100,0.0,100,0,-1.8213257055473102,
M2,170,nominal,M2_nominal_0170,B,M2,True,L,-2.165402136272792,100,0.02,98,2,-2.160734225164884,-2.394129780560325
M2,170,nominal,M2_nominal_0170,B,M3,True,R,-1.822594398548807,100,0.0,100,0,-1.822594398548807,
M2,170,nominal,M2_nominal_0170,B,M3,True,L,-2.1661207730299825,100,0.0,100,0,-2.1661207730299825,
M2,171,nominal,M2_nominal_0171,B,M1,True,R,-0.548588869099326,100,0.01,99,1,-0.5424096316936106,-1.1603333722651579
M2,171,nominal,M2_nominal_0171,B,M1,True,L,-1.7558427648635497,100,0.0,100,0,-1.7558427648635497,
M2,171,nominal,M2_nominal_0171,B,M2,True,R,-0.5440547594049219,100,0.01,99,1,-0.5373609964618953,-1.2067372907645546
M2,171,nominal,M2_nominal_0171,B,M2,True,L,-1.7503563174817114,100,0.0,100,0,-1.7503563174817114,
M2,171,nominal,M2_nominal_0171,B,M3,True,R,-0.5424260759756696,100,0.0,100,0,-0.5424260759756696,
M2,171,nominal,M2_nominal_0171,B,M3,True,L,-1.754130825377452,100,0.0,100,0,-1.754130825377452,
M2,172,nominal,M2_nominal_0172,B,M1,True,R,-1.4328944487847397,100,0.0,100,0,-1.4328944487847397,
M2,172,nominal,M2_nominal_0172,B,M1,True,L,-1.346337783369833,100,0.0,100,0,-1.346337783369833,
M2,172,nominal,M2_nominal_0172,B,M2,True,R,-1.4352146217393889,100,0.0,100,0,-1.4352146217393889,
M2,172,nominal,M2_nominal_0172,B,M2,True,L,-1.3487219012320864,100,0.0,100,0,-1.3487219012320864,
M2,172,nominal,M2_nominal_0172,B,M3,True,R,-1.4339058175532715,100,0.0,100,0,-1.4339058175532715,
M2,172,nominal,M2_nominal_0172,B,M3,True,L,-1.3503386601999292,100,0.0,100,0,-1.3503386601999292,
M2,173,nominal,M2_nominal_0173,B,M1,True,R,-1.2350636543750775,100,0.02,98,2,-1.241475319237823,-0.9208920761005654
M2,173,nominal,M2_nominal_0173,B,M1,True,L,-1.4523568942002079,100,0.0,100,0,-1.4523568942002079,
M2,173,nominal,M2_nominal_0173,B,M2,True,R,-1.2338548194264212,100,0.06,94,6,-1.2437123296715753,-1.0794204922523394
M2,173,nominal,M2_nominal_0173,B,M2,True,L,-1.4544643387097649,100,0.01,99,1,-1.4594273529785597,-0.9631259260990385
M2,173,nominal,M2_nominal_0173,B,M3,True,R,-1.2441205197510201,100,0.01,99,1,-1.2461591008488935,-1.0423009910615677
M2,173,nominal,M2_nominal_0173,B,M3,True,L,-1.4483189320573848,100,0.0,100,0,-1.4483189320573848,
M2,174,nominal,M2_nominal_0174,B,M1,True,R,-1.4302820400494138,100,0.0,100,0,-1.4302820400494138,
M2,174,nominal,M2_nominal_0174,B,M1,True,L,-1.784557745901979,100,0.0,100,0,-1.784557745901979,
M2,174,nominal,M2_nominal_0174,B,M2,True,R,-1.4343512773947618,100,0.0,100,0,-1.4343512773947618,
M2,174,nominal,M2_nominal_0174,B,M2,True,L,-1.7885722525978665,100,0.0,100,0,-1.7885722525978665,
M2,174,nominal,M2_nominal_0174,B,M3,True,R,-1.4293321741825518,100,0.0,100,0,-1.4293321741825518,
M2,174,nominal,M2_nominal_0174,B,M3,True,L,-1.7844161320229752,100,0.0,100,0,-1.7844161320229752,
M2,175,nominal,M2_nominal_0175,B,M1,True,R,-1.5403774348790609,100,0.06,94,6,-1.5395529486229802,-1.5532943862243247
M2,175,nominal,M2_nominal_0175,B,M1,True,L,-1.642552338916687,100,0.04,96,4,-1.6359396941139746,-1.8012558141817911
M2,175,nominal,M2_nominal_0175,B,M2,True,R,-1.5383974148995245,100,0.0,100,0,-1.5383974148995245,
M2,175,nominal,M2_nominal_0175,B,M2,True,L,-1.6433986405919043,100,0.0,100,0,-1.6433986405919043,
M2,175,nominal,M2_nominal_0175,B,M3,True,R,-1.5424355052796417,100,0.01,99,1,-1.547601055896236,-1.0310459942367498
M2,175,nominal,M2_nominal_0175,B,M3,True,L,-1.6412010608778254,100,0.0,100,0,-1.6412010608778254,
M2,176,nominal,M2_nominal_0176,B,M1,True,R,-35.219917811404265,100,0.5,50,50,-0.5804043125166213,-69.85943131029192
M2,176,nominal,M2_nominal_0176,B,M1,True,L,-0.6706864220231324,100,0.0,100,0,-0.6706864220231324,
M2,176,nominal,M2_nominal_0176,B,M2,True,R,-523.2110295402468,100,0.59,41,59,-0.5369020961146926,-886.4252536963389
M2,176,nominal,M2_nominal_0176,B,M2,True,L,-0.6678384122671897,100,0.0,100,0,-0.6678384122671897,
M2,176,nominal,M2_nominal_0176,B,M3,True,R,-46.34622057535797,100,0.5,50,50,-0.5748135797086551,-92.11762757100728
M2,176,nominal,M2_nominal_0176,B,M3,True,L,-0.6718100643374236,100,0.0,100,0,-0.6718100643374236,
M2,177,nominal,M2_nominal_0177,B,M1,True,R,-1.148421952127197,100,0.05,95,5,-1.1421399561012968,-1.2677798766192967
M2,177,nominal,M2_nominal_0177,B,M1,True,L,-1.4170681317193905,100,0.05,95,5,-1.4195369623474945,-1.370160349785412
M2,177,nominal,M2_nominal_0177,B,M2,True,R,-1.1455204935279444,100,0.0,100,0,-1.1455204935279444,
M2,177,nominal,M2_nominal_0177,B,M2,True,L,-1.4185138153826238,100,0.02,98,2,-1.4186916946169912,-1.4097977328986533
M2,177,nominal,M2_nominal_0177,B,M3,True,R,-1.1536689113775662,100,0.0,100,0,-1.1536689113775662,
M2,177,nominal,M2_nominal_0177,B,M3,True,L,-1.4227205154837654,100,0.0,100,0,-1.4227205154837654,
M2,178,nominal,M2_nominal_0178,B,M1,True,R,-71.53771377787933,100,0.54,46,54,-1.373444508507734,-131.30727648882552
M2,178,nominal,M2_nominal_0178,B,M1,True,L,-1.7080427030056455,100,0.0,100,0,-1.7080427030056455,
M2,178,nominal,M2_nominal_0178,B,M2,True,R,-5382.136710490854,100,0.55,45,55,-1.3847297725591663,-9784.570149260368
M2,178,nominal,M2_nominal_0178,B,M2,True,L,-1.70633733779969,100,0.0,100,0,-1.70633733779969,
M2,178,nominal,M2_nominal_0178,B,M3,True,R,-83.15758281413447,100,0.54,46,54,-1.3684975494754357,-152.82976655810322
M2,178,nominal,M2_nominal_0178,B,M3,True,L,-1.7056113971424847,100,0.0,100,0,-1.7056113971424847,
M2,179,nominal,M2_nominal_0179,B,M1,True,R,-0.9199496568419747,100,0.71,29,71,-1.0807571878058353,-0.854267707575046
M2,179,nominal,M2_nominal_0179,B,M1,True,L,-0.8660948367481776,100,0.0,100,0,-0.8660948367481776,
M2,179,nominal,M2_nominal_0179,B,M2,True,R,-17.92494661891141,100,0.76,24,76,-1.120267890680565,-23.231687269931676
M2,179,nominal,M2_nominal_0179,B,M2,True,L,-0.8634340362661749,100,0.0,100,0,-0.8634340362661749,
M2,179,nominal,M2_nominal_0179,B,M3,True,R,-0.8173670050819094,100,0.53,47,53,-0.9998585004201621,-0.6555349243102512
M2,179,nominal,M2_nominal_0179,B,M3,True,L,-0.8677049201254673,100,0.0,100,0,-0.8677049201254673,
M2,180,nominal,M2_nominal_0180,B,M1,True,R,-1.5555820957448896,100,0.0,100,0,-1.5555820957448896,
M2,180,nominal,M2_nominal_0180,B,M1,True,L,-1.6318183792928331,100,0.0,100,0,-1.6318183792928331,
M2,180,nominal,M2_nominal_0180,B,M2,True,R,-1.6602557222084227,100,0.04,96,4,-1.620421997227121,-2.6162651217596586
M2,180,nominal,M2_nominal_0180,B,M2,True,L,-1.63739169945605,100,0.0,100,0,-1.63739169945605,
M2,180,nominal,M2_nominal_0180,B,M3,True,R,-1.4962993493813912,100,0.03,97,3,-1.4813155728721275,-1.9807747898475743
M2,180,nominal,M2_nominal_0180,B,M3,True,L,-1.6323030797494509,100,0.02,98,2,-1.6452035267869844,-1.0001811749102834
M2,181,nominal,M2_nominal_0181,B,M1,True,R,-1.4476529570733714,100,0.0,100,0,-1.4476529570733714,
M2,181,nominal,M2_nominal_0181,B,M1,True,L,-1.4126758294494948,100,0.0,100,0,-1.4126758294494948,
M2,181,nominal,M2_nominal_0181,B,M2,True,R,-1.447776371992184,100,0.0,100,0,-1.447776371992184,
M2,181,nominal,M2_nominal_0181,B,M2,True,L,-1.4143498882058996,100,0.0,100,0,-1.4143498882058996,
M2,181,nominal,M2_nominal_0181,B,M3,True,R,-1.448289173996104,100,0.0,100,0,-1.448289173996104,
M2,181,nominal,M2_nominal_0181,B,M3,True,L,-1.4120647142511984,100,0.0,100,0,-1.4120647142511984,
M2,182,nominal,M2_nominal_0182,B,M1,True,R,-1.132450916299068,100,0.02,98,2,-1.1286790453101943,-1.3172725947538775
M2,182,nominal,M2_nominal_0182,B,M1,True,L,-1.1795015705023284,100,0.0,100,0,-1.1795015705023284,
M2,182,nominal,M2_nominal_0182,B,M2,True,R,-1.1318472058257223,100,0.03,97,3,-1.1325704725129169,-1.108461582939764
M2,182,nominal,M2_nominal_0182,B,M2,True,L,-1.1701621607403958,100,0.0,100,0,-1.1701621607403958,
M2,182,nominal,M2_nominal_0182,B,M3,True,R,-1.1337379809217807,100,0.0,100,0,-1.1337379809217807,
M2,182,nominal,M2_nominal_0182,B,M3,True,L,-1.1819017222673824,100,0.0,100,0,-1.1819017222673824,
M2,183,nominal,M2_nominal_0183,B,M1,True,R,-1.6366683111754647,100,0.0,100,0,-1.6366683111754647,
M2,183,nominal,M2_nominal_0183,B,M1,True,L,-2.272619108181804,100,0.0,100,0,-2.272619108181804,
M2,183,nominal,M2_nominal_0183,B,M2,True,R,-1.6365894027170977,100,0.0,100,0,-1.6365894027170977,
M2,183,nominal,M2_nominal_0183,B,M2,True,L,-2.2728437793287664,100,0.01,99,1,-2.2794875767436222,-1.6151078352580557
M2,183,nominal,M2_nominal_0183,B,M3,True,R,-1.6370043035080233,100,0.0,100,0,-1.6370043035080233,
M2,183,nominal,M2_nominal_0183,B,M3,True,L,-2.272369294656264,100,0.0,100,0,-2.272369294656264,
M2,184,nominal,M2_nominal_0184,B,M1,True,R,-0.9980474543786986,100,0.01,99,1,-0.988984107413531,-1.8953188039302893
M2,184,nominal,M2_nominal_0184,B,M1,True,L,-1.0767359895833766,100,0.0,100,0,-1.0767359895833766,
M2,184,nominal,M2_nominal_0184,B,M2,True,R,-0.9701308927263156,100,0.02,98,2,-0.963737832122599,-1.2833908623084334
M2,184,nominal,M2_nominal_0184,B,M2,True,L,-1.069732403398606,100,0.0,100,0,-1.069732403398606,
M2,184,nominal,M2_nominal_0184,B,M3,True,R,-0.9919267182770318,100,0.0,100,0,-0.9919267182770318,
M2,184,nominal,M2_nominal_0184,B,M3,True,L,-1.0694307827647407,100,0.02,98,2,-1.0769001310420756,-0.7034327171753294
M2,185,nominal,M2_nominal_0185,B,M1,True,R,-2.0823791631610065,100,0.0,100,0,-2.0823791631610065,
M2,185,nominal,M2_nominal_0185,B,M1,True,L,-2.640393533194652,100,0.0,100,0,-2.640393533194652,
M2,185,nominal,M2_nominal_0185,B,M2,True,R,-2.076190407493201,100,0.0,100,0,-2.076190407493201,
M2,185,nominal,M2_nominal_0185,B,M2,True,L,-2.6385067871743373,100,0.0,100,0,-2.6385067871743373,
M2,185,nominal,M2_nominal_0185,B,M3,True,R,-2.0843611058430063,100,0.02,98,2,-2.1011518509528435,-1.2616145954609648
M2,185,nominal,M2_nominal_0185,B,M3,True,L,-2.6383352699863605,100,0.01,99,1,-2.623703066129683,-4.086923451797398
M2,186,nominal,M2_nominal_0186,B,M1,True,R,-1.4696041762017125,100,0.01,99,1,-1.4551560381774353,-2.8999698406051815
M2,186,nominal,M2_nominal_0186,B,M1,True,L,-1.8383605552096396,100,0.01,99,1,-1.8439450232478936,-1.28549821942248
M2,186,nominal,M2_nominal_0186,B,M2,True,R,-1.4635517431585614,100,0.03,97,3,-1.4361630092381537,-2.349120806585082
M2,186,nominal,M2_nominal_0186,B,M2,True,L,-1.8418413938724831,100,0.01,99,1,-1.8474336845528005,-1.288204616521049
M2,186,nominal,M2_nominal_0186,B,M3,True,R,-1.4741095079689517,100,0.0,100,0,-1.4741095079689517,
M2,186,nominal,M2_nominal_0186,B,M3,True,L,-1.832861908737302,100,0.0,100,0,-1.832861908737302,
M2,187,nominal,M2_nominal_0187,B,M1,True,R,-1.3279327003682082,100,0.0,100,0,-1.3279327003682082,
M2,187,nominal,M2_nominal_0187,B,M1,True,L,-1.6297489526132358,100,0.0,100,0,-1.6297489526132358,
M2,187,nominal,M2_nominal_0187,B,M2,True,R,-1.330891069105368,100,0.0,100,0,-1.330891069105368,
M2,187,nominal,M2_nominal_0187,B,M2,True,L,-1.635342396082323,100,0.0,100,0,-1.635342396082323,
M2,187,nominal,M2_nominal_0187,B,M3,True,R,-1.328814191348173,100,0.0,100,0,-1.328814191348173,
M2,187,nominal,M2_nominal_0187,B,M3,True,L,-1.6261746854186734,100,0.0,100,0,-1.6261746854186734,
M2,188,nominal,M2_nominal_0188,B,M1,True,R,-1.2181151513543742,100,0.0,100,0,-1.2181151513543742,
M2,188,nominal,M2_nominal_0188,B,M1,True,L,-10.365816634529102,100,0.4,60,40,-1.1791317410810014,-24.14584397470125
M2,188,nominal,M2_nominal_0188,B,M2,True,R,-1.2245073176340144,100,0.0,100,0,-1.2245073176340144,
M2,188,nominal,M2_nominal_0188,B,M2,True,L,-0.1775246681448275,100,0.4,60,40,-1.1779981817812606,1.323185602309822
M2,188,nominal,M2_nominal_0188,B,M3,True,R,-1.2488321911386304,100,0.01,99,1,-1.2528898934667483,-0.8471196606549402
M2,188,nominal,M2_nominal_0188,B,M3,True,L,-12.583043114957837,100,0.34,66,34,-1.4759099926310295,-34.143948587709865
M2,189,nominal,M2_nominal_0189,B,M1,True,R,-1.5106948991852232,100,0.0,100,0,-1.5106948991852232,
M2,189,nominal,M2_nominal_0189,B,M1,True,L,-1.7701489867985378,100,0.04,96,4,-1.7600303352311355,-2.012996624416189
M2,189,nominal,M2_nominal_0189,B,M2,True,R,-1.5113641475978823,100,0.0,100,0,-1.5113641475978823,
M2,189,nominal,M2_nominal_0189,B,M2,True,L,-1.770187090619142,100,0.0,100,0,-1.770187090619142,
M2,189,nominal,M2_nominal_0189,B,M3,True,R,-1.5114007724234557,100,0.0,100,0,-1.5114007724234557,
M2,189,nominal,M2_nominal_0189,B,M3,True,L,-1.769726506833166,100,0.0,100,0,-1.769726506833166,
M2,190,nominal,M2_nominal_0190,B,M1,True,R,-1.0276728400875683,100,0.07,93,7,-0.9944502575094212,-1.4690585800543785
M2,190,nominal,M2_nominal_0190,B,M1,True,L,-1.2156112749298413,100,0.04,96,4,-1.20474573481151,-1.4763842377697918
M2,190,nominal,M2_nominal_0190,B,M2,True,R,-1.0214717071472754,100,0.04,96,4,-1.014874812512739,-1.1797971783761474
M2,190,nominal,M2_nominal_0190,B,M2,True,L,-1.216466722325201,100,0.04,96,4,-1.2201505170715305,-1.128055648413294
M2,190,nominal,M2_nominal_0190,B,M3,True,R,-1.0300368386500942,100,0.0,100,0,-1.0300368386500942,
M2,190,nominal,M2_nominal_0190,B,M3,True,L,-1.2149369710036728,100,0.0,100,0,-1.2149369710036728,
M2,191,nominal,M2_nominal_0191,B,M1,True,R,-7.694988521649061,100,0.32,68,32,-0.42139613267710446,-23.151372348214466
M2,191,nominal,M2_nominal_0191,B,M1,True,L,-1.0253053217110155,100,0.0,100,0,-1.0253053217110155,
M2,191,nominal,M2_nominal_0191,B,M2,True,R,-0.008264546190981659,100,0.38,62,38,-0.4674893588305784,0.7409969902209922
M2,191,nominal,M2_nominal_0191,B,M2,True,L,-1.0128334356619866,100,0.01,99,1,-1.0171962351783015,-0.580916283546794
M2,191,nominal,M2_nominal_0191,B,M3,True,R,-9.281125542708091,100,0.22,78,22,-1.1192545854658071,-38.218668027476184
M2,191,nominal,M2_nominal_0191,B,M3,True,L,-1.0224020646575342,100,0.0,100,0,-1.0224020646575342,
M2,192,nominal,M2_nominal_0192,B,M1,True,R,-1.7745178940561552,100,0.0,100,0,-1.7745178940561552,
M2,192,nominal,M2_nominal_0192,B,M1,True,L,-1.8367033636686674,100,0.01,99,1,-1.8263457561370102,-2.8621065093027385
M2,192,nominal,M2_nominal_0192,B,M2,True,R,-1.7821918095439222,100,0.02,98,2,-1.7624495258972437,-2.74956370823117
M2,192,nominal,M2_nominal_0192,B,M2,True,L,-1.8354254387845756,100,0.01,99,1,-1.8248246003052397,-2.884908448238828
M2,192,nominal,M2_nominal_0192,B,M3,True,R,-1.7703444169784246,100,0.0,100,0,-1.7703444169784246,
M2,192,nominal,M2_nominal_0192,B,M3,True,L,-1.8376188550864,100,0.0,100,0,-1.8376188550864,
M2,193,nominal,M2_nominal_0193,B,M1,True,R,-1.0571931826290397,100,0.0,100,0,-1.0571931826290397,
M2,193,nominal,M2_nominal_0193,B,M1,True,L,-1.0581778328782467,100,0.0,100,0,-1.0581778328782467,
M2,193,nominal,M2_nominal_0193,B,M2,True,R,-1.0658886428722865,100,0.0,100,0,-1.0658886428722865,
M2,193,nominal,M2_nominal_0193,B,M2,True,L,-1.0541479747124334,100,0.0,100,0,-1.0541479747124334,
M2,193,nominal,M2_nominal_0193,B,M3,True,R,-1.0541432520659884,100,0.02,98,2,-1.064059361313235,-0.5682538989509092
M2,193,nominal,M2_nominal_0193,B,M3,True,L,-1.0574780820286773,100,0.0,100,0,-1.0574780820286773,
M2,194,nominal,M2_nominal_0194,B,M1,True,R,-1.3105172921022117,100,0.0,100,0,-1.3105172921022117,
M2,194,nominal,M2_nominal_0194,B,M1,True,L,-1.205535977391274,100,0.2,80,20,-1.1341473457000872,-1.4910905041560194
M2,194,nominal,M2_nominal_0194,B,M2,True,R,-1.3120714341123385,100,0.0,100,0,-1.3120714341123385,
M2,194,nominal,M2_nominal_0194,B,M2,True,L,-0.8293246826783356,100,0.25,75,25,-1.1334192854936693,0.08295912576766497
M2,194,nominal,M2_nominal_0194,B,M3,True,R,-1.3155261334349364,100,0.0,100,0,-1.3155261334349364,
M2,194,nominal,M2_nominal_0194,B,M3,True,L,-1.847296273539739,100,0.03,97,3,-1.855417032255905,-1.5847250750503712
M2,195,nominal,M2_nominal_0195,B,M1,True,R,-1.2141423045427033,100,0.0,100,0,-1.2141423045427033,
M2,195,nominal,M2_nominal_0195,B,M1,True,L,-1.35109738133408,100,0.01,99,1,-1.3559089646091862,-0.8747506370985653
M2,195,nominal,M2_nominal_0195,B,M2,True,R,-1.2130487109764798,100,0.01,99,1,-1.219023055924745,-0.621588561098208
M2,195,nominal,M2_nominal_0195,B,M2,True,L,-1.3478432967286862,100,0.0,100,0,-1.3478432967286862,
M2,195,nominal,M2_nominal_0195,B,M3,True,R,-1.2117593052363032,100,0.0,100,0,-1.2117593052363032,
M2,195,nominal,M2_nominal_0195,B,M3,True,L,-1.3534497616001433,100,0.0,100,0,-1.3534497616001433,
M2,196,nominal,M2_nominal_0196,B,M1,True,R,-1.1294171601915597,100,0.0,100,0,-1.1294171601915597,
M2,196,nominal,M2_nominal_0196,B,M1,True,L,-1.2239793607214735,100,0.0,100,0,-1.2239793607214735,
M2,196,nominal,M2_nominal_0196,B,M2,True,R,-1.1296896548763442,100,0.0,100,0,-1.1296896548763442,
M2,196,nominal,M2_nominal_0196,B,M2,True,L,-1.2211920603935342,100,0.0,100,0,-1.2211920603935342,
M2,196,nominal,M2_nominal_0196,B,M3,True,R,-1.1304329764130545,100,0.01,99,1,-1.1359791153208334,-0.5813652245429434
M2,196,nominal,M2_nominal_0196,B,M3,True,L,-1.221444687318949,100,0.0,100,0,-1.221444687318949,
M2,197,nominal,M2_nominal_0197,B,M1,True,R,-1.5873359794273159,100,0.0,100,0,-1.5873359794273159,
M2,197,nominal,M2_nominal_0197,B,M1,True,L,-1.7993384049067864,100,0.0,100,0,-1.7993384049067864,
M2,197,nominal,M2_nominal_0197,B,M2,True,R,-1.5878059533896285,100,0.0,100,0,-1.5878059533896285,
M2,197,nominal,M2_nominal_0197,B,M2,True,L,-1.7989907264972766,100,0.0,100,0,-1.7989907264972766,
M2,197,nominal,M2_nominal_0197,B,M3,True,R,-1.5860362458933361,100,0.0,100,0,-1.5860362458933361,
M2,197,nominal,M2_nominal_0197,B,M3,True,L,-1.7997877436087635,100,0.0,100,0,-1.7997877436087635,
M2,198,nominal,M2_nominal_0198,B,M1,True,R,-0.5872112265763318,100,0.01,99,1,-0.5908036203675863,-0.2315642412421439
M2,198,nominal,M2_nominal_0198,B,M1,True,L,-0.7779245550688824,100,0.0,100,0,-0.7779245550688824,
M2,198,nominal,M2_nominal_0198,B,M2,True,R,-0.5851359140229044,100,0.04,96,4,-0.5969880435178941,-0.30068480614314946
M2,198,nominal,M2_nominal_0198,B,M2,True,L,-0.7800238809548792,100,0.0,100,0,-0.7800238809548792,
M2,198,nominal,M2_nominal_0198,B,M3,True,R,-0.5889951612534694,100,0.0,100,0,-0.5889951612534694,
M2,198,nominal,M2_nominal_0198,B,M3,True,L,-0.7771218648601517,100,0.03,97,3,-0.7888959468940208,-0.39642654576505315
M2,199,nominal,M2_nominal_0199,B,M1,True,R,-1.2526904206298162,100,0.0,100,0,-1.2526904206298162,
M2,199,nominal,M2_nominal_0199,B,M1,True,L,-25.461788123021062,100,0.28,72,28,-1.4681315646824271,-87.15976213017755
M2,199,nominal,M2_nominal_0199,B,M2,True,R,-1.2586974686239636,100,0.05,95,5,-1.2432592615666418,-1.5520234027130821
M2,199,nominal,M2_nominal_0199,B,M2,True,L,-0.7253098221973996,100,0.28,72,28,-1.4693439951738512,1.1879209083134763
M2,199,nominal,M2_nominal_0199,B,M3,True,R,-1.2653831002856142,100,0.0,100,0,-1.2653831002856142,
M2,199,nominal,M2_nominal_0199,B,M3,True,L,-29.932257921765586,100,0.22,78,22,-1.3848479056450278,-131.14580252437483
M2,0,stress,M2_stress_0000,B,M1,True,R,-25170.756641758733,100,0.55,45,55,-0.8281859261954823,-45764.33446925807
