participant,model,choice_only,objective,success,best_start_index,message,log_k_R,log_k_L,log_beta,alpha,delta_L,log_b,log_sigma,fit_run,multistarts_used,config_sha256,processed_data_sha256,data_pipeline_sha256,git_commit,runtime_sha256
kqi5vqk0e,M3,False,334.9973811531953,True,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.8445542477599637,0.2834214347592272,0.16317873585306503,-0.12110701106290386,0.9857468497234007,-4.604084674056084,-0.6181718024017363,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ljm2sl8s0,M3,False,358.1827977038974,True,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0252022036724133,-0.032856889866250495,0.7791791145170107,0.9911372586453991,0.055079224307120075,-4.51775730388043,-1.0755840649707464,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
mu73zwng6,M3,False,394.226693038882,True,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5317878929267048,0.41159261300276273,-0.5266565917801301,0.7233487023628759,0.1404479866377844,-4.46228055075771,-0.826756655192201,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
n08qsd76x,M3,False,434.19192466036486,True,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0378503428266725,0.7678736882096558,-0.3445655250738586,0.8903841103204789,0.33799131505529934,-4.715176241701053,-0.8859417417159751,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
nvbinkqjq,M3,False,438.57199391914725,True,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.360022656899141,-0.7352077787253938,-0.44590937604645026,1.1073847060904052,0.17878250291396572,-4.367813803308356,-0.9226858278062818,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
o7piq7dwr,M3,False,257.583183872398,True,2,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.38054781964675,-0.14934014166025417,-1.1415741639926118,0.3347632346457274,0.1898020729699124,-4.687145993232645,-1.182808386417087,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
od96gfdym,M3,False,382.54427348773334,True,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.266995756546114,-0.2913623372578881,-0.20414043945781238,0.6242295391539893,0.1815073348913288,-3.6709784790943183,-0.7243758397605351,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
omy06qkfz,M3,False,408.3074846651583,True,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.435923333612439,0.40949464845092315,-1.599290924584846,0.4957737560377482,0.4604481163972279,-4.642763003490507,-0.7672233410902314,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
orxx7nl6z,M3,False,309.7198353003162,True,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.083887116178431,0.1016249497124417,-1.117724210408765,-0.23791736249009404,0.023448966799246435,-4.705077005380049,-0.27495272308127516,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
p5lejwwzi,M3,False,431.96003476884454,True,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.6518432787109818,-1.5578132458959635,-2.4279250773408645,0.707794671924654,0.04622101606796895,-4.381413592127319,-0.534052355769233,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
qhp782ect,M3,False,378.9521799245353,True,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.0055741049462887,-1.9009240260999967,0.00531140428718184,0.8734315099897965,0.06257095270001685,-5.895825051018046,-0.893189596212234,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
rncbe0zlg,M3,False,310.0250201981505,True,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.08879875908820187,-0.05020587839596163,0.7580825793821607,0.7751249102710628,0.2358462303499468,-5.077400336651135,-1.1833030701486864,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ru26ufirj,M3,False,432.7886507901765,True,2,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8907700900968296,-1.9516496035309852,0.8951561706490674,0.5955252734375728,0.5434362923036803,-4.922143669293244,-0.4491389102297028,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
rv0b4sx2y,M3,False,314.95681046533775,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-2.238260979600155,1.6474011946803144,-0.9256528573250765,0.3508368309595218,0.14017153892131143,-5.02911718784117,-0.832783480201773,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
s4xqtibhr,M3,False,571.0691217630105,True,2,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.8183455643978456,0.7397655374068354,-1.6049938178605596,0.46276028473644376,0.33693163728105874,-3.358322392929432,0.28935479069181275,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
t0p3bj6ne,M3,False,409.30404480939677,True,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.5685711263310058,0.5755895040126042,0.5542128062185153,0.8679505109872441,0.3210588971506574,-3.8824619691090128,-0.7583069477311561,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ta33uq804,M3,False,387.01319780775634,True,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.031074057044775,0.06479898177388418,-0.40894391539720987,0.9546125007453247,0.190061653164904,-4.686051922718179,-1.1087643590489435,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
u3yyfob1i,M3,False,372.3610328709479,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5307048331024737,1.9539908726902595,-1.8748978909215357,0.7334590925762899,-0.1710887802292653,-3.276277999068564,-0.844567142578479,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
uq15yb622,M3,False,421.96373773161747,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0790279946922157,0.6525929367950535,0.5983806053913094,1.149574305855678,0.24976603036935677,-4.5462206162593635,-1.0330352175880013,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
vdnjz8uta,M3,False,257.4995905472944,True,2,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.12355909034793651,-0.8029723968806095,2.9328422745176606,0.762897996078444,0.13456812700263637,-4.667427046174928,-1.1051669215453068,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
vr0a0xs4k,M3,False,280.99230478766987,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.941968475552262,1.0732964324348309,-0.894450296639881,0.15310339853565794,0.3561283300134021,-4.046136049263589,-0.9682937642330397,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
x71tw2ykd,M3,False,449.65496370084486,True,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.9093211866729665,1.0182020774061527,0.1669158291995223,1.1408653293108753,0.17931038602305452,-5.271638428808758,-0.8516312184227229,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xh8tt6q04,M3,False,301.67012347281707,True,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-1.1472498871506576,-2.461526627466009,-0.9931238374685081,0.5716096702341449,0.12324378033365681,-5.011088344687321,-1.044344735966436,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,M3,False,384.86638387498164,True,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9005793737784238,1.4993790393720656,-1.4593862601513625,0.6190607716874555,0.1000364736966295,-3.287851934625088,-0.7930661534236007,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,M3,False,382.0348049901405,True,7,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.087083820131496,0.1906339309143449,-0.5940797244712788,0.6697515112906786,0.20491062379323194,-4.683960002477138,-0.8773327180759826,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
